user_ID,Dominant_Topic_Keywords
user_1334,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_1335,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_1336,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_1337,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_1338,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_1339,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_134,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_1340,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_1341,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_1342,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_1343,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_1344,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_1345,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_1346,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_1347,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_1348,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_1349,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_135,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_1350,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_1351,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_1352,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_1353,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_1354,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_1355,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_1356,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_1357,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_1358,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_1359,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_136,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_1360,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_1361,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_1362,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_1363,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_1364,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_1365,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_1366,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_1367,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_1368,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_1369,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_137,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_1370,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_1371,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_1372,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_1373,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_1374,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_1375,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_1376,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_1377,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_1378,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_1379,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_138,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_1380,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_1381,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_1382,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_1383,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_1384,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_1385,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_1386,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_1387,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_1388,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_1389,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_139,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_1390,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_1391,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_1392,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_1393,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_1394,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_1395,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_1396,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_1397,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_1398,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_1399,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_14,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_140,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_1400,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_1401,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_1402,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_1403,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_1404,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_1405,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_1406,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_1407,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_1408,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_1409,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_141,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_1410,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_1411,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_1412,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_1413,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_1414,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_1415,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_1416,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_1417,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_1418,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_1419,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_142,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
